year,state_abbr,geoid,dvote,rvote,ovote,totalvote,dem_margin,power,voting_power
2016,KS,20097,2966.0,4472.0,0.0,7438.0,-20.247378327507395,0.0008918276652271483,4.4046574860289035e-05
2016,KS,20098,3379.0,2994.0,0.0,6373.0,6.0411109367644755,0.0008918276652271483,0.00014762643403876924
2016,KS,20099,0.0,9740.0,0.0,9740.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20100,3936.0,7211.0,0.0,11147.0,-29.380102269668967,0.0008918276652271483,3.0354818272632132e-05
2016,KS,20101,2851.0,8121.0,0.0,10972.0,-48.031352533722206,0.0008918276652271483,1.856761507186389e-05
2016,KS,20102,3132.0,2503.0,0.0,5635.0,11.162377994676131,0.0008918276652271483,7.989584886414914e-05
2016,KS,20103,2550.0,0.0,0.0,2550.0,100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20104,1898.0,8755.0,0.0,10653.0,-64.36684502018211,0.0008918276652271483,1.385538882552838e-05
2016,KS,20105,3677.0,4431.0,0.0,8108.0,-9.29945732609768,0.0008918276652271483,9.590104389471775e-05
2016,KS,20106,4548.0,5821.0,0.0,10369.0,-12.276979457999806,0.0008918276652271483,7.264227070495131e-05
2016,KS,20107,0.0,8951.0,0.0,8951.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20108,3145.0,6691.0,0.0,9836.0,-36.05124034160227,0.0008918276652271483,2.4737780358641374e-05
2016,KS,20109,0.0,9469.0,0.0,9469.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20110,0.0,8886.0,0.0,8886.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20111,5308.0,4598.0,0.0,9906.0,7.167373309105593,0.0008918276652271483,0.00012442880072873424
2016,KS,20112,0.0,7062.0,0.0,7062.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20113,0.0,8233.0,0.0,8233.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20114,0.0,8041.0,0.0,8041.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20115,0.0,6158.0,0.0,6158.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20116,3744.0,5549.0,0.0,9293.0,-19.423221779834286,0.0008918276652271483,4.5915537357096337e-05
2016,KS,20117,0.0,8288.0,0.0,8288.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20118,0.0,9535.0,0.0,9535.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20119,2242.0,2375.0,0.0,4617.0,-2.880658436213992,0.0008918276652271483,0.00030959160378599577
2016,KS,20120,1547.0,8842.0,0.0,10389.0,-70.21850033689479,0.0008918276652271483,1.270075067038361e-05
2016,KS,20121,4939.0,7415.0,0.0,12354.0,-20.042091630241217,0.0008918276652271483,4.449773415273098e-05
2016,KS,20122,0.0,6198.0,0.0,6198.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20123,0.0,5577.0,0.0,5577.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20124,0.0,6305.0,0.0,6305.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KS,20125,0.0,4102.0,0.0,4102.0,-100.0,0.0008918276652271483,8.918276652271484e-06
2016,KY,21001,5963.0,14046.0,0.0,20009.0,-40.39682143035634,0.0017109040354371364,4.23524419708792e-05
2016,KY,21002,7647.0,11699.0,0.0,19346.0,-20.944898170164375,0.0017109040354371364,8.16859562427612e-05
2016,KY,21003,9869.0,7958.0,0.0,17827.0,10.719694844898187,0.0017109040354371364,0.00015960380031259985
2016,KY,21004,0.0,15065.0,0.0,15065.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21005,6153.0,13770.0,0.0,19923.0,-38.23219394669478,0.0017109040354371364,4.475034934753061e-05
2016,KY,21006,11399.0,9393.0,0.0,20792.0,9.64794151596768,0.0017109040354371364,0.00017733358277571753
2016,KY,21007,7750.0,13189.0,0.0,20939.0,-25.97545250489517,0.0017109040354371364,6.586618789854421e-05
2016,KY,21008,6103.0,6577.0,0.0,12680.0,-3.7381703470031544,0.0017109040354371364,0.00045768487699035634
2016,KY,21009,0.0,11425.0,0.0,11425.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21010,10712.0,8698.0,0.0,19410.0,10.376094796496652,0.0017109040354371364,0.00016488901354436353
2016,KY,21011,9117.0,9728.0,0.0,18845.0,-3.242239320774741,0.0017109040354371364,0.0005276920875255783
2016,KY,21012,8059.0,12711.0,0.0,20770.0,-22.397688974482428,0.0017109040354371364,7.638752539989106e-05
2016,KY,21013,8170.0,8434.0,0.0,16604.0,-1.5899783184774752,0.0017109040354371364,0.001076054947136296
2016,KY,21014,7775.0,13554.0,0.0,21329.0,-27.09456608373576,0.0017109040354371364,6.314565179414895e-05
2016,KY,21015,7973.0,10597.0,0.0,18570.0,-14.130317716747442,0.0017109040354371364,0.00012108036561763576
2016,KY,21016,5788.0,10938.0,0.0,16726.0,-30.790386225038862,0.0017109040354371364,5.5566176498488435e-05
2016,KY,21017,0.0,17761.0,0.0,17761.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21018,0.0,14996.0,0.0,14996.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21019,5614.0,12455.0,0.0,18069.0,-37.860423930488686,0.0017109040354371364,4.5189774910559295e-05
2016,KY,21020,8561.0,6140.0,0.0,14701.0,16.468267464798313,0.0017109040354371364,0.00010389095508038556
2016,KY,21021,0.0,13728.0,0.0,13728.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21022,12115.0,0.0,0.0,12115.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21023,7154.0,11445.0,0.0,18599.0,-23.071132856605196,0.0017109040354371364,7.415778176437962e-05
2016,KY,21024,8972.0,10563.0,0.0,19535.0,-8.14435628359355,0.0017109040354371364,0.00021007234652586083
2016,KY,21025,5187.0,13629.0,0.0,18816.0,-44.86607142857143,0.0017109040354371364,3.8133582481384925e-05
2016,KY,21026,0.0,14565.0,0.0,14565.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21027,9056.0,7763.0,0.0,16819.0,7.6877341102324745,0.0017109040354371364,0.00022254984510454136
2016,KY,21028,8953.0,7854.0,0.0,16807.0,6.538942107455227,0.0017109040354371364,0.0002616484451646219
2016,KY,21029,0.0,17535.0,0.0,17535.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21030,12678.0,3833.0,0.0,16511.0,53.57034704136636,0.0017109040354371364,3.193752010073777e-05
2016,KY,21031,12085.0,8792.0,0.0,20877.0,15.773339081285625,0.0017109040354371364,0.00010846809458797782
2016,KY,21032,0.0,15243.0,0.0,15243.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21033,11291.0,14146.0,0.0,25437.0,-11.223807838974722,0.0017109040354371364,0.00015243525726589996
2016,KY,21034,19596.0,0.0,0.0,19596.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21035,13913.0,0.0,0.0,13913.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21036,0.0,21458.0,0.0,21458.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21037,7387.0,6817.0,0.0,14204.0,4.012954097437341,0.0017109040354371364,0.00042634527928682605
2016,KY,21038,7600.0,7341.0,0.0,14941.0,1.7334850411619036,0.0017109040354371364,0.000986973636813369
2016,KY,21039,10839.0,8572.0,0.0,19411.0,11.678944928133532,0.0017109040354371364,0.00014649474297251988
2016,KY,21040,11038.0,3970.0,0.0,15008.0,47.094882729211086,0.0017109040354371364,3.6328873463271846e-05
2016,KY,21041,13257.0,0.0,0.0,13257.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21042,15896.0,2320.0,0.0,18216.0,74.52788757136584,0.0017109040354371364,2.2956561512612606e-05
2016,KY,21043,13173.0,4120.0,0.0,17293.0,52.35066211761985,0.0017109040354371364,3.26816121559863e-05
2016,KY,21044,13538.0,0.0,0.0,13538.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21045,9991.0,15375.0,0.0,25366.0,-21.225262161949065,0.0017109040354371364,8.060696835605201e-05
2016,KY,21046,9939.0,8032.0,0.0,17971.0,10.611540815758723,0.0017109040354371364,0.0001612305003714776
2016,KY,21047,13033.0,0.0,0.0,13033.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21048,11304.0,15097.0,0.0,26401.0,-14.366880042422636,0.0017109040354371364,0.00011908667925013402
2016,KY,21049,9186.0,9342.0,0.0,18528.0,-0.8419689119170984,0.0017109040354371364,0.0020320275620884145
2016,KY,21050,7457.0,13048.0,0.0,20505.0,-27.266520360887586,0.0017109040354371364,6.274742845043549e-05
2016,KY,21051,0.0,16344.0,0.0,16344.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21052,0.0,13376.0,0.0,13376.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21053,6127.0,16091.0,0.0,22218.0,-44.8465208389594,0.0017109040354371364,3.815020660311351e-05
2016,KY,21054,6245.0,12607.0,0.0,18852.0,-33.74708253766179,0.0017109040354371364,5.069783539148207e-05
2016,KY,21055,5597.0,16797.0,0.0,22394.0,-50.01339644547647,0.0017109040354371364,3.420891515141003e-05
2016,KY,21056,12590.0,8525.0,0.0,21115.0,19.251716789012548,0.0017109040354371364,8.887020592436688e-05
2016,KY,21057,15747.0,0.0,0.0,15747.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21058,7894.0,12527.0,0.0,20421.0,-22.687429606777336,0.0017109040354371364,7.541198210157946e-05
2016,KY,21059,0.0,19159.0,0.0,19159.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21060,0.0,19737.0,0.0,19737.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21061,4959.0,15373.0,0.0,20332.0,-51.21975211489278,0.0017109040354371364,3.340320803582472e-05
2016,KY,21062,9288.0,12662.0,0.0,21950.0,-15.371298405466971,0.0017109040354371364,0.00011130510841092217
2016,KY,21063,0.0,18728.0,0.0,18728.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21064,6807.0,15220.0,0.0,22027.0,-38.194034593907475,0.0017109040354371364,4.479505906165911e-05
2016,KY,21065,10099.0,0.0,0.0,10099.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21066,0.0,18743.0,0.0,18743.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21067,9232.0,0.0,0.0,9232.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21068,0.0,20003.0,0.0,20003.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21069,0.0,13892.0,0.0,13892.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21070,10049.0,7839.0,0.0,17888.0,12.354651162790697,0.0017109040354371364,0.00013848258545655882
2016,KY,21071,0.0,16951.0,0.0,16951.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21072,9668.0,8154.0,0.0,17822.0,8.49511839299742,0.0017109040354371364,0.00020139849220317466
2016,KY,21073,7464.0,11385.0,0.0,18849.0,-20.802164571064775,0.0017109040354371364,8.224644265226877e-05
2016,KY,21074,8142.0,10894.0,0.0,19036.0,-14.456818659382224,0.0017109040354371364,0.00011834581838147284
2016,KY,21075,9816.0,6116.0,0.0,15932.0,23.2237007280944,0.0017109040354371364,7.367060295293097e-05
2016,KY,21076,15028.0,0.0,0.0,15028.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21077,13245.0,0.0,0.0,13245.0,100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21078,7562.0,9035.0,0.0,16597.0,-8.87509790926071,0.0017109040354371364,0.00019277579277766565
2016,KY,21079,11909.0,8155.0,0.0,20064.0,18.710127591706538,0.0017109040354371364,9.1442670663321e-05
2016,KY,21080,0.0,13698.0,0.0,13698.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21081,8980.0,9056.0,0.0,18036.0,-0.421379463295631,0.0017109040354371364,0.004060245418834762
2016,KY,21082,3639.0,13265.0,0.0,16904.0,-56.94510175106484,0.0017109040354371364,3.0044797231486965e-05
2016,KY,21083,0.0,16813.0,0.0,16813.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21084,6012.0,10278.0,0.0,16290.0,-26.1878453038674,0.0017109040354371364,6.533198953884425e-05
2016,KY,21085,0.0,15858.0,0.0,15858.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21086,0.0,14497.0,0.0,14497.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21087,7224.0,6804.0,0.0,14028.0,2.9940119760479043,0.0017109040354371364,0.0005714419478360035
2016,KY,21088,0.0,20242.0,0.0,20242.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21089,0.0,15479.0,0.0,15479.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21090,0.0,12758.0,0.0,12758.0,-100.0,0.0017109040354371364,1.7109040354371363e-05
2016,KY,21091,7161.0,8828.0,0.0,15989.0,-10.425917818500219,0.0017109040354371364,0.00016410104752612103
2016,KY,21092,7287.0,7745.0,0.0,15032.0,-3.0468334220329965,0.0017109040354371364,0.0005615351410631229
2016,KY,21093,7363.0,6968.0,0.0,14331.0,2.7562626474077176,0.0017109040354371364,0.0006207333096670785
2016,KY,21094,8393.0,8153.0,0.0,16546.0,1.4505016318143358,0.0017109040354371364,0.001179525757097619
2016,KY,21095,8466.0,9528.0,0.0,17994.0,-5.901967322440814,0.0017109040354371364,0.0002898870735749137
2016,KY,21096,6760.0,9353.0,0.0,16113.0,-16.092596040464223,0.0017109040354371364,0.00010631622338217732
2016,KY,21097,6978.0,9525.0,0.0,16503.0,-15.43355753499364,0.0017109040354371364,0.00011085610246100927
2016,KY,21098,8330.0,9823.0,0.0,18153.0,-8.224535889384676,0.0017109040354371364,0.00020802438684052466
2016,KY,21099,11143.0,5741.0,0.0,16884.0,31.99478796493722,0.0017109040354371364,5.347446081880898e-05
2016,KY,21100,9215.0,9055.0,0.0,18270.0,0.875752599890531,0.0017109040354371364,0.00195363854546478
2016,ME,23001,3355.0,1623.0,0.0,4978.0,34.79308959421454,0.0003393780045013122,9.754178443461501e-06
2016,ME,23002,3116.0,2561.0,0.0,5677.0,9.776290294169456,0.0003393780045013122,3.4714395163134216e-05
2016,ME,23003,3652.0,2473.0,0.0,6125.0,19.248979591836736,0.0003393780045013122,1.7630960793643232e-05
2016,ME,23004,3000.0,2649.0,0.0,5649.0,6.213489113117366,0.0003393780045013122,5.4619554057775286e-05
2016,ME,23005,2301.0,2496.0,0.0,4797.0,-4.0650406504065035,0.0003393780045013122,8.348698910732281e-05
2016,ME,23006,2756.0,2333.0,0.0,5089.0,8.312045588524269,0.0003393780045013122,4.082966110891673e-05
2016,ME,23007,2255.0,3730.0,0.0,5985.0,-24.644945697577274,0.0003393780045013122,1.377069394535833e-05
2016,ME,23008,3803.0,2209.0,0.0,6012.0,26.513639387890887,0.0003393780045013122,1.280012900289767e-05
2016,ME,23009,2715.0,2769.0,0.0,5484.0,-0.9846827133479212,0.0003393780045013122,0.00034465721790466594
2016,ME,23010,1913.0,3436.0,0.0,5349.0,-28.47261170312208,0.0003393780045013122,1.1919454668926585e-05
2016,ME,23011,3194.0,1512.0,0.0,4706.0,35.74160645983851,0.0003393780045013122,9.49532038753374e-06
2016,ME,23012,1851.0,0.0,1624.0,3475.0,6.532374100719425,0.0003393780045013122,5.195324077718325e-05
2016,ME,23013,3277.0,2061.0,0.0,5338.0,22.780067440989136,0.0003393780045013122,1.489802457259872e-05
2016,ME,23014,2614.0,1588.0,995.0,5197.0,19.742158937848757,0.0003393780045013122,1.7190521339116174e-05
2016,ME,23015,3342.0,1713.0,0.0,5055.0,32.225519287833826,0.0003393780045013122,1.0531343233604255e-05
2016,ME,23016,2012.0,3489.0,0.0,5501.0,-26.849663697509545,0.0003393780045013122,1.26399350220834e-05
2016,ME,23017,1757.0,2766.0,0.0,4523.0,-22.30820252045103,0.0003393780045013122,1.5213148804355153e-05
2016,ME,23018,2331.0,1386.0,0.0,3717.0,25.423728813559322,0.0003393780045013122,1.3348868177051613e-05
2016,ME,23019,2179.0,2288.0,0.0,4467.0,-2.4401164092231924,0.0003393780045013122,0.0001390827106520515
2016,ME,23020,1565.0,3365.0,0.0,4930.0,-36.511156186612574,0.0003393780045013122,9.295186456619274e-06
2016,ME,23021,2042.0,3144.0,0.0,5186.0,-21.249517932896257,0.0003393780045013122,1.5971091935969193e-05
2016,ME,23022,2192.0,2938.0,0.0,5130.0,-14.541910331384015,0.0003393780045013122,2.3337924438226964e-05
2016,ME,23023,1805.0,3169.0,0.0,4974.0,-27.42259750703659,0.0003393780045013122,1.2375851865025857e-05
2016,ME,23024,2775.0,2347.0,0.0,5122.0,8.35611089418196,0.0003393780045013122,4.061434904335797e-05
2016,ME,23025,0.0,4000.0,0.0,4000.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23026,2306.0,2264.0,0.0,4570.0,0.9190371991247264,0.0003393780045013122,0.0003692755906121421
2016,ME,23027,3164.0,2538.0,0.0,5702.0,10.978603998596984,0.0003393780045013122,3.091267382853805e-05
2016,ME,23028,2747.0,3046.0,0.0,5793.0,-5.1614016916968755,0.0003393780045013122,6.57530695677626e-05
2016,ME,23029,2847.0,3193.0,0.0,6040.0,-5.728476821192053,0.0003393780045013122,5.9244021595026756e-05
2016,ME,23030,4144.0,1960.0,0.0,6104.0,35.77981651376147,0.0003393780045013122,9.485180125805904e-06
2016,ME,23031,4670.0,0.0,0.0,4670.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23032,4184.0,0.0,0.0,4184.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23033,1905.0,2161.0,0.0,4066.0,-6.296114117068371,0.0003393780045013122,5.390277212118498e-05
2016,ME,23034,3916.0,0.0,0.0,3916.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23035,2859.0,1968.0,0.0,4827.0,18.458669981354877,0.0003393780045013122,1.8385831961030684e-05
2016,ME,23036,3251.0,0.0,0.0,3251.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23037,3830.0,0.0,0.0,3830.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23038,4310.0,773.0,0.0,5083.0,69.5848908125123,0.0003393780045013122,4.877179521855159e-06
2016,ME,23039,4387.0,944.0,0.0,5331.0,64.58450572125305,0.0003393780045013122,5.254789840245411e-06
2016,ME,23040,3156.0,0.0,0.0,3156.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23041,4053.0,909.0,0.0,4962.0,63.361547762998796,0.0003393780045013122,5.356213926003533e-06
2016,ME,23042,3424.0,1311.0,0.0,4735.0,44.62513199577614,0.0003393780045013122,7.605086849567975e-06
2016,ME,23043,3632.0,1957.0,0.0,5589.0,29.969583109679725,0.0003393780045013122,1.1324081594972143e-05
2016,ME,23044,3586.0,2647.0,0.0,6233.0,15.064976736723889,0.0003393780045013122,2.2527615570358666e-05
2016,ME,23045,3415.0,2644.0,0.0,6059.0,12.724872091104142,0.0003393780045013122,2.6670445256464986e-05
2016,ME,23046,2771.0,3052.0,0.0,5823.0,-4.825691224454749,0.0003393780045013122,7.032733523883063e-05
2016,ME,23047,3788.0,2319.0,0.0,6107.0,24.054363844768297,0.0003393780045013122,1.4108791514564423e-05
2016,ME,23048,3994.0,1841.0,0.0,5835.0,36.89802913453299,0.0003393780045013122,9.1977271540416e-06
2016,ME,23049,3981.0,2046.0,0.0,6027.0,32.10552513688402,0.0003393780045013122,1.0570704047180407e-05
2016,ME,23050,4530.0,0.0,0.0,4530.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23051,4636.0,0.0,0.0,4636.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23052,3021.0,1666.0,0.0,4687.0,28.90975037337316,0.0003393780045013122,1.1739222930609964e-05
2016,ME,23053,2330.0,3309.0,0.0,5639.0,-17.361234261393864,0.0003393780045013122,1.9548034396148103e-05
2016,ME,23054,3121.0,2849.0,0.0,5970.0,4.556113902847572,0.0003393780045013122,7.448848113503064e-05
2016,ME,23055,2926.0,2496.0,0.0,5422.0,7.930652895610475,0.0003393780045013122,4.279319861409569e-05
2016,ME,23056,1983.0,2740.0,0.0,4723.0,-16.027948337920815,0.0003393780045013122,2.1174138906997322e-05
2016,ME,23057,1726.0,3522.0,0.0,5248.0,-34.22256097560975,0.0003393780045013122,9.916791579192019e-06
2016,ME,23058,2454.0,2348.0,0.0,4802.0,2.2074135776759682,0.0003393780045013122,0.0001537446393976699
2016,ME,23059,2868.0,2072.0,0.0,4940.0,16.11336032388664,0.0003393780045013122,2.1061901284377917e-05
2016,ME,23060,2420.0,962.0,0.0,3382.0,43.110585452395036,0.0003393780045013122,7.872266194948132e-06
2016,ME,23061,1972.0,1205.0,0.0,3177.0,24.142272584198928,0.0003393780045013122,1.4057417474584991e-05
2016,ME,23062,1903.0,1208.0,0.0,3111.0,22.34008357441337,0.0003393780045013122,1.5191438446094708e-05
2016,ME,23063,1861.0,3038.0,0.0,4899.0,-24.025311288017964,0.0003393780045013122,1.4125852540798031e-05
2016,ME,23064,2673.0,2456.0,0.0,5129.0,4.230844219146032,0.0003393780045013122,8.021519746945762e-05
2016,ME,23065,2295.0,2795.0,0.0,5090.0,-9.823182711198427,0.0003393780045013122,3.4548680858233584e-05
2016,ME,23066,2638.0,2537.0,0.0,5175.0,1.9516908212560384,0.0003393780045013122,0.00017388922507864264
2016,ME,23067,1863.0,3369.0,0.0,5232.0,-28.784403669724774,0.0003393780045013122,1.1790343423312517e-05
2016,ME,23068,2565.0,2722.0,0.0,5287.0,-2.969547947796482,0.0003393780045013122,0.00011428608342665206
2016,ME,23069,0.0,2603.0,2467.0,5070.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23070,2145.0,2729.0,0.0,4874.0,-11.981945014361921,0.0003393780045013122,2.832411633457869e-05
2016,ME,23071,1992.0,2714.0,0.0,4706.0,-15.342116447088822,0.0003393780045013122,2.2120677135501043e-05
2016,ME,23072,1566.0,3099.0,0.0,4665.0,-32.861736334405144,0.0003393780045013122,1.0327451996077112e-05
2016,ME,23073,1485.0,2952.0,0.0,4437.0,-33.062880324543606,0.0003393780045013122,1.026462308092926e-05
2016,ME,23074,2361.0,2304.0,0.0,4665.0,1.2218649517684887,0.0003393780045013122,0.00027775410368396865
2016,ME,23075,1667.0,3543.0,0.0,5210.0,-36.007677543186176,0.0003393780045013122,9.425156734817892e-06
2016,ME,23076,2398.0,3195.0,0.0,5593.0,-14.249955301269443,0.0003393780045013122,2.381607502102684e-05
2016,ME,23077,1988.0,3133.0,0.0,5121.0,-22.35891427455575,0.0003393780045013122,1.5178644201320696e-05
2016,ME,23078,2400.0,2250.0,0.0,4650.0,3.225806451612903,0.0003393780045013122,0.00010520718139540678
2016,ME,23079,1766.0,2940.0,0.0,4706.0,-24.946876328091797,0.0003393780045013122,1.3604028016892463e-05
2016,ME,23080,2308.0,2549.0,0.0,4857.0,-4.961910644430718,0.0003393780045013122,6.839663767065864e-05
2016,ME,23081,3575.0,1853.0,0.0,5428.0,31.724392041267503,0.0003393780045013122,1.0697699235964707e-05
2016,ME,23082,0.0,2379.0,2692.0,5071.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23083,2715.0,1956.0,0.0,4671.0,16.249197174052664,0.0003393780045013122,2.0885832134725022e-05
2016,ME,23084,4137.0,0.0,0.0,4137.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23085,3482.0,0.0,0.0,3482.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23086,0.0,3260.0,0.0,3260.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23087,2275.0,3046.0,0.0,5321.0,-14.4897575643676,0.0003393780045013122,2.3421924279526357e-05
2016,ME,23088,2069.0,2922.0,0.0,4991.0,-17.09076337407333,0.0003393780045013122,1.9857392971465996e-05
2016,ME,23089,0.0,3052.0,2617.0,5669.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23090,3373.0,2311.0,0.0,5684.0,18.684025334271638,0.0003393780045013122,1.8164073235267972e-05
2016,ME,23091,2256.0,2721.0,0.0,4977.0,-9.342977697408077,0.0003393780045013122,3.632439415920496e-05
2016,ME,23092,3003.0,1891.0,0.0,4894.0,22.721700040866367,0.0003393780045013122,1.4936294550624298e-05
2016,ME,23093,2531.0,1993.0,0.0,4524.0,11.8921308576481,0.0003393780045013122,2.853803145657874e-05
2016,ME,23094,3067.0,0.0,3079.0,6146.0,-0.195248942401562,0.0003393780045013122,0.0017381810130542206
2016,ME,23095,2079.0,2707.0,0.0,4786.0,-13.121604680317592,0.0003393780045013122,2.5864062572345226e-05
2016,ME,23096,2888.0,2490.0,0.0,5378.0,7.4005206396429895,0.0003393780045013122,4.585866603537832e-05
2016,ME,23097,3912.0,1437.0,0.0,5349.0,46.27033090297252,0.0003393780045013122,7.334678570010177e-06
2016,ME,23098,2136.0,2973.0,0.0,5109.0,-16.38285378743394,0.0003393780045013122,2.071543876938117e-05
2016,ME,23099,2133.0,2799.0,0.0,4932.0,-13.503649635036496,0.0003393780045013122,2.5132317090097173e-05
2016,ME,23100,0.0,4086.0,0.0,4086.0,-100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23101,1860.0,3505.0,0.0,5365.0,-30.661696178937557,0.0003393780045013122,1.1068468049541277e-05
2016,ME,23102,1242.0,3460.0,0.0,4702.0,-47.1714164185453,0.0003393780045013122,7.194568878111677e-06
2016,ME,23103,1564.0,3605.0,0.0,5169.0,-39.48539369317083,0.0003393780045013122,8.595026483426176e-06
2016,ME,23104,1537.0,2669.0,0.0,4206.0,-26.913932477413223,0.0003393780045013122,1.260975165134734e-05
2016,ME,23105,1675.0,2998.0,0.0,4673.0,-28.311577145302802,0.0003393780045013122,1.1987251814320725e-05
2016,ME,23106,1928.0,2065.0,0.0,3993.0,-3.431004257450539,0.0003393780045013122,9.89150636477182e-05
2016,ME,23107,1557.0,1384.0,1154.0,4095.0,4.224664224664225,0.0003393780045013122,8.033253921577303e-05
2016,ME,23108,1579.0,2658.0,0.0,4237.0,-25.46613169695539,0.0003393780045013122,1.3326641381576087e-05
2016,ME,23109,3517.0,0.0,0.0,3517.0,100.0,0.0003393780045013122,3.3937800450131218e-06
2016,ME,23110,2323.0,1669.0,0.0,3992.0,16.382765531062123,0.0003393780045013122,2.0715550366502115e-05
2016,ME,23111,1984.0,2633.0,0.0,4617.0,-14.056746805284817,0.0003393780045013122,2.4143424449654212e-05
2016,ME,23112,1693.0,3001.0,0.0,4694.0,-27.865360034086066,0.0003393780045013122,1.2179207592730576e-05
2016,ME,23113,2349.0,2438.0,0.0,4787.0,-1.8592020054313767,0.0003393780045013122,0.00018253960758963836
2016,ME,23114,1464.0,3312.0,0.0,4776.0,-38.69346733668342,0.0003393780045013122,8.770938038410535e-06
2016,ME,23115,2391.0,2033.0,0.0,4424.0,8.092224231464739,0.0003393780045013122,4.193877910373757e-05
2016,ME,23116,2108.0,2626.0,0.0,4734.0,-10.942120828052387,0.0003393780045013122,3.101574272797706e-05
2016,ME,23117,2425.0,3267.0,0.0,5692.0,-14.792691496837667,0.0003393780045013122,2.2942275553699157e-05
